Era,Feature,Base,Lag,IsDelta,r,p,sig,n,target
Hiking,roberta_IS_MP_std:lag14,roberta_IS_MP_std,14,False,0.2659,0.2863,,18,MRO_diff
Hiking,roberta_IS_MP_std:lag15,roberta_IS_MP_std,15,False,0.451,0.0603,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag1,roberta_QA_EP_std,1,False,-0.3016,0.2239,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag2,roberta_QA_EP_std,2,False,-0.4809,0.0433,*,18,MRO_diff
Hiking,roberta_QA_EP_std:lag3,roberta_QA_EP_std,3,False,-0.1548,0.5396,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag4,roberta_QA_EP_std,4,False,-0.1859,0.4603,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag5,roberta_QA_EP_std,5,False,-0.2589,0.2995,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag6,roberta_QA_EP_std,6,False,-0.0736,0.7715,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag7,roberta_QA_EP_std,7,False,-0.1173,0.6429,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag8,roberta_QA_EP_std,8,False,0.1284,0.6116,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag9,roberta_QA_EP_std,9,False,0.0046,0.9856,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag10,roberta_QA_EP_std,10,False,0.3769,0.1231,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag11,roberta_QA_EP_std,11,False,0.2382,0.3412,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag12,roberta_QA_EP_std,12,False,0.4724,0.0477,*,18,MRO_diff
Hiking,roberta_QA_EP_std:lag13,roberta_QA_EP_std,13,False,0.3995,0.1004,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag14,roberta_QA_EP_std,14,False,0.4216,0.0814,,18,MRO_diff
Hiking,roberta_QA_EP_std:lag15,roberta_QA_EP_std,15,False,0.4479,0.0623,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag1,roberta_QA_FS_std,1,False,-0.3927,0.107,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag2,roberta_QA_FS_std,2,False,-0.1466,0.5617,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag3,roberta_QA_FS_std,3,False,0.0687,0.7864,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag4,roberta_QA_FS_std,4,False,0.3225,0.1919,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag5,roberta_QA_FS_std,5,False,0.2795,0.2614,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag6,roberta_QA_FS_std,6,False,0.3142,0.2041,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag7,roberta_QA_FS_std,7,False,0.2245,0.3704,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag8,roberta_QA_FS_std,8,False,0.1607,0.5242,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag9,roberta_QA_FS_std,9,False,0.3725,0.1279,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag10,roberta_QA_FS_std,10,False,0.1361,0.5903,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag11,roberta_QA_FS_std,11,False,0.0385,0.8793,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag12,roberta_QA_FS_std,12,False,0.1686,0.5038,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag13,roberta_QA_FS_std,13,False,0.1389,0.5824,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag14,roberta_QA_FS_std,14,False,0.1853,0.4616,,18,MRO_diff
Hiking,roberta_QA_FS_std:lag15,roberta_QA_FS_std,15,False,0.3511,0.1531,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag1,roberta_QA_MP_std,1,False,0.0563,0.8245,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag2,roberta_QA_MP_std,2,False,-0.1085,0.6681,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag3,roberta_QA_MP_std,3,False,-0.062,0.8068,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag4,roberta_QA_MP_std,4,False,-0.2725,0.2739,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag5,roberta_QA_MP_std,5,False,-0.1047,0.6793,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag6,roberta_QA_MP_std,6,False,-0.348,0.1571,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag7,roberta_QA_MP_std,7,False,-0.0424,0.8674,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag8,roberta_QA_MP_std,8,False,0.2371,0.3434,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag9,roberta_QA_MP_std,9,False,0.2278,0.3634,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag10,roberta_QA_MP_std,10,False,0.3162,0.2011,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag11,roberta_QA_MP_std,11,False,0.0429,0.8656,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag12,roberta_QA_MP_std,12,False,0.372,0.1285,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag13,roberta_QA_MP_std,13,False,0.2766,0.2665,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag14,roberta_QA_MP_std,14,False,0.253,0.3111,,18,MRO_diff
Hiking,roberta_QA_MP_std:lag15,roberta_QA_MP_std,15,False,0.3824,0.1173,,18,MRO_diff
Hiking,d_finbert_max,d_finbert_max,0,True,-0.0706,0.7806,,18,MRO_diff
Hiking,d_finbert_max:lag1,d_finbert_max,1,True,0.0514,0.8395,,18,MRO_diff
Hiking,d_finbert_max:lag2,d_finbert_max,2,True,-0.1118,0.6586,,18,MRO_diff
Hiking,d_finbert_max:lag3,d_finbert_max,3,True,0.0637,0.8019,,18,MRO_diff
Hiking,d_finbert_max:lag4,d_finbert_max,4,True,-0.0312,0.9021,,18,MRO_diff
Hiking,d_finbert_max:lag5,d_finbert_max,5,True,-0.1446,0.5671,,18,MRO_diff
Hiking,d_finbert_max:lag6,d_finbert_max,6,True,-0.0703,0.7816,,18,MRO_diff
Hiking,d_finbert_max:lag7,d_finbert_max,7,True,0.0662,0.7942,,18,MRO_diff
Hiking,d_finbert_max:lag8,d_finbert_max,8,True,-0.0162,0.949,,18,MRO_diff
Hiking,d_finbert_max:lag9,d_finbert_max,9,True,0.237,0.3437,,18,MRO_diff
Hiking,d_finbert_max:lag10,d_finbert_max,10,True,0.11,0.664,,18,MRO_diff
Hiking,d_finbert_max:lag11,d_finbert_max,11,True,0.0394,0.8765,,18,MRO_diff
Hiking,d_finbert_max:lag12,d_finbert_max,12,True,-0.0797,0.7534,,18,MRO_diff
Hiking,d_finbert_max:lag13,d_finbert_max,13,True,-0.0241,0.9245,,18,MRO_diff
Hiking,d_finbert_max:lag14,d_finbert_max,14,True,-0.0075,0.9764,,18,MRO_diff
Hiking,d_finbert_max:lag15,d_finbert_max,15,True,-0.1114,0.6598,,18,MRO_diff
Hiking,d_roberta_max,d_roberta_max,0,True,-0.089,0.7253,,18,MRO_diff
Hiking,d_roberta_max:lag1,d_roberta_max,1,True,-0.0546,0.8296,,18,MRO_diff
Hiking,d_roberta_max:lag2,d_roberta_max,2,True,-0.0281,0.9118,,18,MRO_diff
Hiking,d_roberta_max:lag3,d_roberta_max,3,True,-0.0617,0.8079,,18,MRO_diff
Hiking,d_roberta_max:lag4,d_roberta_max,4,True,0.0199,0.9376,,18,MRO_diff
Hiking,d_roberta_max:lag5,d_roberta_max,5,True,-0.0792,0.7547,,18,MRO_diff
Hiking,d_roberta_max:lag6,d_roberta_max,6,True,0.0265,0.917,,18,MRO_diff
Hiking,d_roberta_max:lag7,d_roberta_max,7,True,-0.1831,0.4672,,18,MRO_diff
Hiking,d_roberta_max:lag8,d_roberta_max,8,True,-0.0277,0.9132,,18,MRO_diff
Hiking,d_roberta_max:lag9,d_roberta_max,9,True,-0.1077,0.6705,,18,MRO_diff
Hiking,d_roberta_max:lag10,d_roberta_max,10,True,0.1238,0.6246,,18,MRO_diff
Hiking,d_roberta_max:lag11,d_roberta_max,11,True,0.0694,0.7844,,18,MRO_diff
Hiking,d_roberta_max:lag12,d_roberta_max,12,True,-0.0754,0.7662,,18,MRO_diff
Hiking,d_roberta_max:lag13,d_roberta_max,13,True,0.1727,0.4931,,18,MRO_diff
Hiking,d_roberta_max:lag14,d_roberta_max,14,True,-0.1139,0.6528,,18,MRO_diff
Hiking,d_roberta_max:lag15,d_roberta_max,15,True,-0.0573,0.8213,,18,MRO_diff
Hiking,d_finbert_mean,d_finbert_mean,0,True,-0.1494,0.5539,,18,MRO_diff
Hiking,d_finbert_mean:lag1,d_finbert_mean,1,True,-0.1656,0.5114,,18,MRO_diff
Hiking,d_finbert_mean:lag2,d_finbert_mean,2,True,0.067,0.7915,,18,MRO_diff
Hiking,d_finbert_mean:lag3,d_finbert_mean,3,True,-0.3103,0.2102,,18,MRO_diff
Hiking,d_finbert_mean:lag4,d_finbert_mean,4,True,-0.0269,0.9156,,18,MRO_diff
Hiking,d_finbert_mean:lag5,d_finbert_mean,5,True,-0.2704,0.2778,,18,MRO_diff
Hiking,d_finbert_mean:lag6,d_finbert_mean,6,True,-0.0512,0.84,,18,MRO_diff
Hiking,d_finbert_mean:lag7,d_finbert_mean,7,True,-0.0546,0.8297,,18,MRO_diff
Hiking,d_finbert_mean:lag8,d_finbert_mean,8,True,-0.1711,0.4972,,18,MRO_diff
Hiking,d_finbert_mean:lag9,d_finbert_mean,9,True,-0.0721,0.7761,,18,MRO_diff
Hiking,d_finbert_mean:lag10,d_finbert_mean,10,True,-0.051,0.8409,,18,MRO_diff
Hiking,d_finbert_mean:lag11,d_finbert_mean,11,True,-0.0024,0.9925,,18,MRO_diff
Hiking,d_finbert_mean:lag12,d_finbert_mean,12,True,0.0192,0.9397,,18,MRO_diff
Hiking,d_finbert_mean:lag13,d_finbert_mean,13,True,0.1399,0.5798,,18,MRO_diff
Hiking,d_finbert_mean:lag14,d_finbert_mean,14,True,-0.0538,0.8321,,18,MRO_diff
Hiking,d_finbert_mean:lag15,d_finbert_mean,15,True,0.205,0.4145,,18,MRO_diff
Hiking,d_roberta_mean,d_roberta_mean,0,True,-0.1001,0.6927,,18,MRO_diff
Hiking,d_roberta_mean:lag1,d_roberta_mean,1,True,-0.173,0.4925,,18,MRO_diff
Hiking,d_roberta_mean:lag2,d_roberta_mean,2,True,0.0159,0.95,,18,MRO_diff
Hiking,d_roberta_mean:lag3,d_roberta_mean,3,True,-0.0826,0.7444,,18,MRO_diff
Hiking,d_roberta_mean:lag4,d_roberta_mean,4,True,-0.1063,0.6745,,18,MRO_diff
Hiking,d_roberta_mean:lag5,d_roberta_mean,5,True,-0.1966,0.4344,,18,MRO_diff
Hiking,d_roberta_mean:lag6,d_roberta_mean,6,True,-0.0055,0.9827,,18,MRO_diff
Hiking,d_roberta_mean:lag7,d_roberta_mean,7,True,-0.2392,0.339,,18,MRO_diff
Hiking,d_roberta_mean:lag8,d_roberta_mean,8,True,-0.1098,0.6646,,18,MRO_diff
Hiking,d_roberta_mean:lag9,d_roberta_mean,9,True,0.0165,0.9483,,18,MRO_diff
Hiking,d_roberta_mean:lag10,d_roberta_mean,10,True,0.0034,0.9894,,18,MRO_diff
Hiking,d_roberta_mean:lag11,d_roberta_mean,11,True,-0.0881,0.728,,18,MRO_diff
Hiking,d_roberta_mean:lag12,d_roberta_mean,12,True,-0.0944,0.7093,,18,MRO_diff
Hiking,d_roberta_mean:lag13,d_roberta_mean,13,True,-0.0454,0.858,,18,MRO_diff
Hiking,d_roberta_mean:lag14,d_roberta_mean,14,True,-0.1343,0.5951,,18,MRO_diff
Hiking,d_roberta_mean:lag15,d_roberta_mean,15,True,-0.0683,0.7877,,18,MRO_diff
Hiking,d_finbert_min,d_finbert_min,0,True,-0.1199,0.6357,,18,MRO_diff
Hiking,d_finbert_min:lag1,d_finbert_min,1,True,-0.1167,0.6448,,18,MRO_diff
Hiking,d_finbert_min:lag2,d_finbert_min,2,True,-0.1644,0.5144,,18,MRO_diff
Hiking,d_finbert_min:lag3,d_finbert_min,3,True,-0.0355,0.8889,,18,MRO_diff
Hiking,d_finbert_min:lag4,d_finbert_min,4,True,-0.131,0.6043,,18,MRO_diff
Hiking,d_finbert_min:lag5,d_finbert_min,5,True,0.0472,0.8524,,18,MRO_diff
Hiking,d_finbert_min:lag6,d_finbert_min,6,True,-0.1937,0.4413,,18,MRO_diff
Hiking,d_finbert_min:lag7,d_finbert_min,7,True,0.0508,0.8414,,18,MRO_diff
Hiking,d_finbert_min:lag8,d_finbert_min,8,True,-0.1786,0.4782,,18,MRO_diff
Hiking,d_finbert_min:lag9,d_finbert_min,9,True,-0.417,0.0852,,18,MRO_diff
Hiking,d_finbert_min:lag10,d_finbert_min,10,True,-0.0577,0.8202,,18,MRO_diff
Hiking,d_finbert_min:lag11,d_finbert_min,11,True,0.105,0.6785,,18,MRO_diff
Hiking,d_finbert_min:lag12,d_finbert_min,12,True,0.1622,0.5202,,18,MRO_diff
Hiking,d_finbert_min:lag13,d_finbert_min,13,True,0.0117,0.9634,,18,MRO_diff
Hiking,d_finbert_min:lag14,d_finbert_min,14,True,0.1041,0.6811,,18,MRO_diff
Hiking,d_finbert_min:lag15,d_finbert_min,15,True,0.1289,0.6102,,18,MRO_diff
Hiking,d_roberta_min,d_roberta_min,0,True,-0.1157,0.6477,,18,MRO_diff
Hiking,d_roberta_min:lag1,d_roberta_min,1,True,-0.0758,0.765,,18,MRO_diff
Hiking,d_roberta_min:lag2,d_roberta_min,2,True,-0.005,0.9842,,18,MRO_diff
Hiking,d_roberta_min:lag3,d_roberta_min,3,True,-0.0029,0.991,,18,MRO_diff
Hiking,d_roberta_min:lag4,d_roberta_min,4,True,-0.2105,0.4019,,18,MRO_diff
Hiking,d_roberta_min:lag5,d_roberta_min,5,True,-0.0835,0.7418,,18,MRO_diff
Hiking,d_roberta_min:lag6,d_roberta_min,6,True,0.0196,0.9384,,18,MRO_diff
Hiking,d_roberta_min:lag7,d_roberta_min,7,True,-0.124,0.624,,18,MRO_diff
Hiking,d_roberta_min:lag8,d_roberta_min,8,True,-0.0533,0.8336,,18,MRO_diff
Hiking,d_roberta_min:lag9,d_roberta_min,9,True,0.0445,0.8609,,18,MRO_diff
Hiking,d_roberta_min:lag10,d_roberta_min,10,True,-0.1588,0.5291,,18,MRO_diff
Hiking,d_roberta_min:lag11,d_roberta_min,11,True,-0.1938,0.4411,,18,MRO_diff
Hiking,d_roberta_min:lag12,d_roberta_min,12,True,0.1001,0.6928,,18,MRO_diff
Hiking,d_roberta_min:lag13,d_roberta_min,13,True,-0.0955,0.7062,,18,MRO_diff
Hiking,d_roberta_min:lag14,d_roberta_min,14,True,0.1264,0.6171,,18,MRO_diff
Hiking,d_roberta_min:lag15,d_roberta_min,15,True,0.0369,0.8845,,18,MRO_diff
Hiking,d_finbert_std,d_finbert_std,0,True,0.2378,0.342,,18,MRO_diff
Hiking,d_finbert_std:lag1,d_finbert_std,1,True,-0.0076,0.9762,,18,MRO_diff
Hiking,d_finbert_std:lag2,d_finbert_std,2,True,-0.1548,0.5396,,18,MRO_diff
Hiking,d_finbert_std:lag3,d_finbert_std,3,True,0.1462,0.5626,,18,MRO_diff
Hiking,d_finbert_std:lag4,d_finbert_std,4,True,0.0429,0.8658,,18,MRO_diff
Hiking,d_finbert_std:lag5,d_finbert_std,5,True,-0.1761,0.4846,,18,MRO_diff
Hiking,d_finbert_std:lag6,d_finbert_std,6,True,0.0541,0.8312,,18,MRO_diff
Hiking,d_finbert_std:lag7,d_finbert_std,7,True,-0.2414,0.3346,,18,MRO_diff
Hiking,d_finbert_std:lag8,d_finbert_std,8,True,0.1814,0.4713,,18,MRO_diff
Hiking,d_finbert_std:lag9,d_finbert_std,9,True,0.1144,0.6514,,18,MRO_diff
Hiking,d_finbert_std:lag10,d_finbert_std,10,True,0.0752,0.7667,,18,MRO_diff
Hiking,d_finbert_std:lag11,d_finbert_std,11,True,-0.1079,0.6699,,18,MRO_diff
Hiking,d_finbert_std:lag12,d_finbert_std,12,True,-0.0087,0.9726,,18,MRO_diff
Hiking,d_finbert_std:lag13,d_finbert_std,13,True,-0.0505,0.8422,,18,MRO_diff
Hiking,d_finbert_std:lag14,d_finbert_std,14,True,-0.0494,0.8457,,18,MRO_diff
Hiking,d_finbert_std:lag15,d_finbert_std,15,True,-0.2057,0.4128,,18,MRO_diff
Hiking,d_roberta_std,d_roberta_std,0,True,-0.0865,0.733,,18,MRO_diff
Hiking,d_roberta_std:lag1,d_roberta_std,1,True,-0.0004,0.9987,,18,MRO_diff
Hiking,d_roberta_std:lag2,d_roberta_std,2,True,-0.2496,0.3178,,18,MRO_diff
Hiking,d_roberta_std:lag3,d_roberta_std,3,True,-0.0888,0.7262,,18,MRO_diff
Hiking,d_roberta_std:lag4,d_roberta_std,4,True,-0.1064,0.6744,,18,MRO_diff
Hiking,d_roberta_std:lag5,d_roberta_std,5,True,-0.1559,0.5368,,18,MRO_diff
Hiking,d_roberta_std:lag6,d_roberta_std,6,True,-0.1594,0.5274,,18,MRO_diff
Hiking,d_roberta_std:lag7,d_roberta_std,7,True,-0.2199,0.3805,,18,MRO_diff
Hiking,d_roberta_std:lag8,d_roberta_std,8,True,-0.0795,0.7538,,18,MRO_diff
Hiking,d_roberta_std:lag9,d_roberta_std,9,True,0.0828,0.7441,,18,MRO_diff
Hiking,d_roberta_std:lag10,d_roberta_std,10,True,0.0195,0.9388,,18,MRO_diff
Hiking,d_roberta_std:lag11,d_roberta_std,11,True,-0.1453,0.5651,,18,MRO_diff
Hiking,d_roberta_std:lag12,d_roberta_std,12,True,-0.0084,0.9737,,18,MRO_diff
Hiking,d_roberta_std:lag13,d_roberta_std,13,True,-0.0222,0.9304,,18,MRO_diff
Hiking,d_roberta_std:lag14,d_roberta_std,14,True,-0.1418,0.5746,,18,MRO_diff
Hiking,d_roberta_std:lag15,d_roberta_std,15,True,-0.0729,0.7739,,18,MRO_diff
Hiking,d_finbert_IS_max,d_finbert_IS_max,0,True,-0.3188,0.1973,,18,MRO_diff
Hiking,d_finbert_IS_max:lag1,d_finbert_IS_max,1,True,0.082,0.7462,,18,MRO_diff
Hiking,d_finbert_IS_max:lag2,d_finbert_IS_max,2,True,-0.0764,0.7633,,18,MRO_diff
Hiking,d_finbert_IS_max:lag3,d_finbert_IS_max,3,True,0.0539,0.8319,,18,MRO_diff
Hiking,d_finbert_IS_max:lag4,d_finbert_IS_max,4,True,-0.027,0.9153,,18,MRO_diff
Hiking,d_finbert_IS_max:lag5,d_finbert_IS_max,5,True,-0.1779,0.48,,18,MRO_diff
Hiking,d_finbert_IS_max:lag6,d_finbert_IS_max,6,True,-0.045,0.8592,,18,MRO_diff
Hiking,d_finbert_IS_max:lag7,d_finbert_IS_max,7,True,0.1048,0.679,,18,MRO_diff
Hiking,d_finbert_IS_max:lag8,d_finbert_IS_max,8,True,-0.0051,0.9839,,18,MRO_diff
Hiking,d_finbert_IS_max:lag9,d_finbert_IS_max,9,True,0.2518,0.3134,,18,MRO_diff
Hiking,d_finbert_IS_max:lag10,d_finbert_IS_max,10,True,0.1062,0.6749,,18,MRO_diff
Hiking,d_finbert_IS_max:lag11,d_finbert_IS_max,11,True,0.0355,0.8888,,18,MRO_diff
Hiking,d_finbert_IS_max:lag12,d_finbert_IS_max,12,True,-0.0824,0.745,,18,MRO_diff
Hiking,d_finbert_IS_max:lag13,d_finbert_IS_max,13,True,-0.0253,0.9206,,18,MRO_diff
Hiking,d_finbert_IS_max:lag14,d_finbert_IS_max,14,True,0.0081,0.9745,,18,MRO_diff
Hiking,d_finbert_IS_max:lag15,d_finbert_IS_max,15,True,-0.0994,0.6948,,18,MRO_diff
Hiking,d_finbert_QA_max,d_finbert_QA_max,0,True,0.0771,0.761,,18,MRO_diff
Hiking,d_finbert_QA_max:lag1,d_finbert_QA_max,1,True,0.1069,0.6728,,18,MRO_diff
Hiking,d_finbert_QA_max:lag2,d_finbert_QA_max,2,True,-0.1071,0.6724,,18,MRO_diff
Hiking,d_finbert_QA_max:lag3,d_finbert_QA_max,3,True,0.0332,0.8959,,18,MRO_diff
Hiking,d_finbert_QA_max:lag4,d_finbert_QA_max,4,True,-0.0641,0.8004,,18,MRO_diff
Hiking,d_finbert_QA_max:lag5,d_finbert_QA_max,5,True,0.04,0.8747,,18,MRO_diff
Hiking,d_finbert_QA_max:lag6,d_finbert_QA_max,6,True,-0.2768,0.2662,,18,MRO_diff
Hiking,d_finbert_QA_max:lag7,d_finbert_QA_max,7,True,-0.0929,0.7139,,18,MRO_diff
Hiking,d_finbert_QA_max:lag8,d_finbert_QA_max,8,True,0.1226,0.6279,,18,MRO_diff
Hiking,d_finbert_QA_max:lag9,d_finbert_QA_max,9,True,-0.1919,0.4455,,18,MRO_diff
Hiking,d_finbert_QA_max:lag10,d_finbert_QA_max,10,True,0.1747,0.488,,18,MRO_diff
Hiking,d_finbert_QA_max:lag11,d_finbert_QA_max,11,True,-0.1177,0.6418,,18,MRO_diff
Hiking,d_finbert_QA_max:lag12,d_finbert_QA_max,12,True,0.0733,0.7726,,18,MRO_diff
Hiking,d_finbert_QA_max:lag13,d_finbert_QA_max,13,True,-0.0196,0.9386,,18,MRO_diff
Hiking,d_finbert_QA_max:lag14,d_finbert_QA_max,14,True,0.0602,0.8124,,18,MRO_diff
Hiking,d_finbert_QA_max:lag15,d_finbert_QA_max,15,True,-0.1567,0.5347,,18,MRO_diff
Hiking,d_roberta_IS_max,d_roberta_IS_max,0,True,-0.0779,0.7585,,18,MRO_diff
Hiking,d_roberta_IS_max:lag1,d_roberta_IS_max,1,True,-0.0644,0.7997,,18,MRO_diff
Hiking,d_roberta_IS_max:lag2,d_roberta_IS_max,2,True,-0.0592,0.8156,,18,MRO_diff
Hiking,d_roberta_IS_max:lag3,d_roberta_IS_max,3,True,-0.0712,0.7789,,18,MRO_diff
Hiking,d_roberta_IS_max:lag4,d_roberta_IS_max,4,True,-0.014,0.9562,,18,MRO_diff
Hiking,d_roberta_IS_max:lag5,d_roberta_IS_max,5,True,-0.0657,0.7955,,18,MRO_diff
Hiking,d_roberta_IS_max:lag6,d_roberta_IS_max,6,True,0.0322,0.8992,,18,MRO_diff
Hiking,d_roberta_IS_max:lag7,d_roberta_IS_max,7,True,-0.1678,0.5058,,18,MRO_diff
Hiking,d_roberta_IS_max:lag8,d_roberta_IS_max,8,True,-0.1672,0.5073,,18,MRO_diff
Hiking,d_roberta_IS_max:lag9,d_roberta_IS_max,9,True,0.1709,0.4978,,18,MRO_diff
Hiking,d_roberta_IS_max:lag10,d_roberta_IS_max,10,True,-0.0078,0.9755,,18,MRO_diff
Hiking,d_roberta_IS_max:lag11,d_roberta_IS_max,11,True,0.1208,0.633,,18,MRO_diff
Hiking,d_roberta_IS_max:lag12,d_roberta_IS_max,12,True,-0.0955,0.7062,,18,MRO_diff
Hiking,d_roberta_IS_max:lag13,d_roberta_IS_max,13,True,0.0592,0.8155,,18,MRO_diff
Hiking,d_roberta_IS_max:lag14,d_roberta_IS_max,14,True,-0.0584,0.8178,,18,MRO_diff
Hiking,d_roberta_IS_max:lag15,d_roberta_IS_max,15,True,-0.1012,0.6895,,18,MRO_diff
Hiking,d_roberta_QA_max,d_roberta_QA_max,0,True,0.0747,0.7682,,18,MRO_diff
Hiking,d_roberta_QA_max:lag1,d_roberta_QA_max,1,True,0.024,0.9246,,18,MRO_diff
Hiking,d_roberta_QA_max:lag2,d_roberta_QA_max,2,True,-0.1048,0.679,,18,MRO_diff
Hiking,d_roberta_QA_max:lag3,d_roberta_QA_max,3,True,-0.0058,0.9816,,18,MRO_diff
Hiking,d_roberta_QA_max:lag4,d_roberta_QA_max,4,True,0.0775,0.7599,,18,MRO_diff
Hiking,d_roberta_QA_max:lag5,d_roberta_QA_max,5,True,-0.0991,0.6957,,18,MRO_diff
Hiking,d_roberta_QA_max:lag6,d_roberta_QA_max,6,True,-0.0363,0.8861,,18,MRO_diff
Hiking,d_roberta_QA_max:lag7,d_roberta_QA_max,7,True,-0.0791,0.7552,,18,MRO_diff
Hiking,d_roberta_QA_max:lag8,d_roberta_QA_max,8,True,0.0192,0.9397,,18,MRO_diff
Hiking,d_roberta_QA_max:lag9,d_roberta_QA_max,9,True,-0.3457,0.16,,18,MRO_diff
Hiking,d_roberta_QA_max:lag10,d_roberta_QA_max,10,True,0.1568,0.5344,,18,MRO_diff
Hiking,d_roberta_QA_max:lag11,d_roberta_QA_max,11,True,-0.2937,0.2368,,18,MRO_diff
Hiking,d_roberta_QA_max:lag12,d_roberta_QA_max,12,True,0.1246,0.6222,,18,MRO_diff
Hiking,d_roberta_QA_max:lag13,d_roberta_QA_max,13,True,-0.1571,0.5337,,18,MRO_diff
Hiking,d_roberta_QA_max:lag14,d_roberta_QA_max,14,True,-0.1579,0.5313,,18,MRO_diff
Hiking,d_roberta_QA_max:lag15,d_roberta_QA_max,15,True,0.1131,0.6551,,18,MRO_diff
Hiking,d_finbert_IS_mean,d_finbert_IS_mean,0,True,-0.1886,0.4535,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag1,d_finbert_IS_mean,1,True,-0.2001,0.4261,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag2,d_finbert_IS_mean,2,True,0.0777,0.7593,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag3,d_finbert_IS_mean,3,True,-0.1796,0.4758,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag4,d_finbert_IS_mean,4,True,-0.1572,0.5333,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag5,d_finbert_IS_mean,5,True,-0.3332,0.1767,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag6,d_finbert_IS_mean,6,True,-0.1186,0.6393,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag7,d_finbert_IS_mean,7,True,-0.0733,0.7726,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag8,d_finbert_IS_mean,8,True,-0.2954,0.234,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag9,d_finbert_IS_mean,9,True,-0.0333,0.8957,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag10,d_finbert_IS_mean,10,True,-0.1757,0.4856,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag11,d_finbert_IS_mean,11,True,0.0721,0.776,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag12,d_finbert_IS_mean,12,True,-0.0432,0.8649,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag13,d_finbert_IS_mean,13,True,0.2346,0.3488,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag14,d_finbert_IS_mean,14,True,0.0161,0.9495,,18,MRO_diff
Hiking,d_finbert_IS_mean:lag15,d_finbert_IS_mean,15,True,0.2949,0.2348,,18,MRO_diff
Hiking,d_finbert_QA_mean,d_finbert_QA_mean,0,True,-0.0438,0.8631,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag1,d_finbert_QA_mean,1,True,-0.0393,0.8769,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag2,d_finbert_QA_mean,2,True,-0.0079,0.9753,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag3,d_finbert_QA_mean,3,True,-0.1909,0.4479,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag4,d_finbert_QA_mean,4,True,0.0347,0.8912,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag5,d_finbert_QA_mean,5,True,0.0024,0.9924,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag6,d_finbert_QA_mean,6,True,-0.0507,0.8416,,18,MRO_diff
Hiking,d_finbert_QA_mean:lag7,d_finbert_QA_mean,7,True,-0.0375,0.8826,,18,MRO_diff
